"","svspp","seacat","year","nstom","meansw","num_tows","variance","cv","prey","totwt","relmsw","ci","relci","bottemp","tempvar","num_ctds"
"2063",32,"SPRING",1997,908,0.205166483476877,162,0.0030075118171369,0.267298952265153,"OTHER",0.20516692517299,99.9997847137823,0.0086173981595617,4.20018877423629,6.43777728769503,3.1813874303233,208
"2064",32,"SPRING",1997,908,4.41696113074205e-07,162,2.05531001526217e-13,1.0263963330015,"CLUHAR",0.20516692517299,0.000215286217650229,7.12379080536284e-08,3.47219260578005e-05,6.43777728769503,3.1813874303233,208
"2065",32,"SPRING",1997,908,0,162,0,0,"GADMOR",0.20516692517299,0,0,0,6.43777728769503,3.1813874303233,208
"2066",32,"SPRING",1997,908,0,162,0,0,"LOPAME",0.20516692517299,0,0,0,6.43777728769503,3.1813874303233,208
"2067",32,"SPRING",1997,908,0,162,0,0,"SQUACA",0.20516692517299,0,0,0,6.43777728769503,3.1813874303233,208
"2068",32,"SPRING",1998,1301,0,258,0,0,"SCOSCO",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2069",32,"SPRING",1998,1301,0,258,0,0,"MERBIL",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2070",32,"SPRING",1998,1301,0.301372862331291,258,0.00637522660864282,0.264937644224056,"OTHER",0.301372862331291,100,0.0099418671593729,3.29885945352441,6.1063914855626,1.6366914464402,272
"2071",32,"SPRING",1998,1301,0,258,0,0,"PLEAME",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2072",32,"SPRING",1998,1301,0,258,0,0,"LOPAME",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2073",32,"SPRING",1998,1301,0,258,0,0,"MELAEG",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2074",32,"SPRING",1998,1301,0,258,0,0,"GADMOR",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2075",32,"SPRING",1998,1301,0,258,0,0,"LIMFER",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2076",32,"SPRING",1998,1301,0,258,0,0,"CLUHAR",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2077",32,"SPRING",1998,1301,0,258,0,0,"SQUACA",0.301372862331291,0,0,0,6.1063914855626,1.6366914464402,272
"2078",32,"SPRING",1999,814,0,260,0,0,"LOPAME",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2079",32,"SPRING",1999,814,0,260,0,0,"SCOSCO",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2080",32,"SPRING",1999,814,0,260,0,0,"SQUACA",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2081",32,"SPRING",1999,814,0,260,0,0,"MELAEG",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2082",32,"SPRING",1999,814,0,260,0,0,"MERBIL",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2083",32,"SPRING",1999,814,0,260,0,0,"LIMFER",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2084",32,"SPRING",1999,814,0.000242384130014105,260,6.04182330244171e-08,1.01409777239814,"CLUHAR",0.194241887246634,0.124784686480287,3.04878873866118e-05,0.0156958356504746,6.91946118216052,4.67959583968343,274
"2085",32,"SPRING",1999,814,0,260,0,0,"PLEAME",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2086",32,"SPRING",1999,814,0,260,0,0,"GADMOR",0.194241887246634,0,0,0,6.91946118216052,4.67959583968343,274
"2087",32,"SPRING",1999,814,0.19399950311662,260,0.0027867430367939,0.272112094210129,"OTHER",0.194241887246634,99.8752153135197,0.00654774539798465,3.37092348658598,6.91946118216052,4.67959583968343,274
"2088",32,"SPRING",2000,484,0,170,0,0,"CLUHAR",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2089",32,"SPRING",2000,484,0.376779302163845,170,0.0102289479274752,0.268428389938059,"OTHER",0.376779302163845,100,0.0155139011117546,4.11750354190322,6.48284157620592,1.69169584018801,185
"2090",32,"SPRING",2000,484,0,170,0,0,"PLEAME",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2091",32,"SPRING",2000,484,0,170,0,0,"LOPAME",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2092",32,"SPRING",2000,484,0,170,0,0,"MERBIL",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2093",32,"SPRING",2000,484,0,170,0,0,"LIMFER",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2094",32,"SPRING",2000,484,0,170,0,0,"MELAEG",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2095",32,"SPRING",2000,484,0,170,0,0,"GADMOR",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2096",32,"SPRING",2000,484,0,170,0,0,"SQUACA",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2097",32,"SPRING",2000,484,0,170,0,0,"SCOSCO",0.376779302163845,0,0,0,6.48284157620592,1.69169584018801,185
"2098",32,"SPRING",2001,351,0,172,0,0,"CLUHAR",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2099",32,"SPRING",2001,351,0,172,0,0,"LOPAME",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2100",32,"SPRING",2001,351,0,172,0,0,"MELAEG",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2101",32,"SPRING",2001,351,0,172,0,0,"SQUACA",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2102",32,"SPRING",2001,351,0,172,0,0,"LIMFER",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2103",32,"SPRING",2001,351,0,172,0,0,"MERBIL",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2104",32,"SPRING",2001,351,0,172,0,0,"GADMOR",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2105",32,"SPRING",2001,351,0.374597865925412,172,0.0049974228263975,0.188715576971759,"OTHER",0.374597865925412,100,0.0107804979243825,2.87788556876859,5.87154082897762,2.38578178172705,210
"2106",32,"SPRING",2001,351,0,172,0,0,"SCOSCO",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2107",32,"SPRING",2001,351,0,172,0,0,"PLEAME",0.374597865925412,0,0,0,5.87154082897762,2.38578178172705,210
"2108",32,"SPRING",2002,335,0,189,0,0,"SQUACA",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2109",32,"SPRING",2002,335,0,189,0,0,"SCOSCO",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2110",32,"SPRING",2002,335,0,189,0,0,"MERBIL",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2111",32,"SPRING",2002,335,0,189,0,0,"PLEAME",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2112",32,"SPRING",2002,335,0.182521358342874,189,0.00393882514210325,0.343850498684863,"OTHER",0.182521358342874,100,0.00913024526882229,5.00228869197364,7.11327906912658,1.81204199904352,205
"2113",32,"SPRING",2002,335,0,189,0,0,"MELAEG",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2114",32,"SPRING",2002,335,0,189,0,0,"LOPAME",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2115",32,"SPRING",2002,335,0,189,0,0,"GADMOR",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2116",32,"SPRING",2002,335,0,189,0,0,"LIMFER",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2117",32,"SPRING",2002,335,0,189,0,0,"CLUHAR",0.182521358342874,0,0,0,7.11327906912658,1.81204199904352,205
"2118",32,"SPRING",2003,383,0,181,0,0,"LOPAME",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2119",32,"SPRING",2003,383,0,181,0,0,"PLEAME",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2120",32,"SPRING",2003,383,0,181,0,0,"CLUHAR",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2121",32,"SPRING",2003,383,0,181,0,0,"SCOSCO",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2122",32,"SPRING",2003,383,0,181,0,0,"MELAEG",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2123",32,"SPRING",2003,383,0,181,0,0,"GADMOR",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2124",32,"SPRING",2003,383,0,181,0,0,"MERBIL",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2125",32,"SPRING",2003,383,0,181,0,0,"SQUACA",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2126",32,"SPRING",2003,383,0,181,0,0,"LIMFER",0.266728040478985,0,0,0,5.4386782275459,3.51245669449501,179
"2127",32,"SPRING",2003,383,0.266728040478985,181,0.00598651660130792,0.290080423748902,"OTHER",0.266728040478985,100,0.0115021176059528,4.31230161826913,5.4386782275459,3.51245669449501,179
"2128",32,"SPRING",2004,481,0,227,0,0,"PLEAME",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2129",32,"SPRING",2004,481,0,227,0,0,"LOPAME",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2130",32,"SPRING",2004,481,0,227,0,0,"LIMFER",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2131",32,"SPRING",2004,481,0.307921342012122,227,0.00438082460100652,0.214950342656372,"OTHER",0.307921342012122,100,0.00878607689212312,2.85335106514872,4.74221895576987,2.05759761802659,227
"2132",32,"SPRING",2004,481,0,227,0,0,"MELAEG",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2133",32,"SPRING",2004,481,0,227,0,0,"MERBIL",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2134",32,"SPRING",2004,481,0,227,0,0,"GADMOR",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2135",32,"SPRING",2004,481,0,227,0,0,"SCOSCO",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2136",32,"SPRING",2004,481,0,227,0,0,"CLUHAR",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2137",32,"SPRING",2004,481,0,227,0,0,"SQUACA",0.307921342012122,0,0,0,4.74221895576987,2.05759761802659,227
"2138",32,"SPRING",2005,300,0,149,0,0,"PLEAME",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2139",32,"SPRING",2005,300,0,149,0,0,"MERBIL",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2140",32,"SPRING",2005,300,0,149,0,0,"CLUHAR",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2141",32,"SPRING",2005,300,0,149,0,0,"GADMOR",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2142",32,"SPRING",2005,300,0,149,0,0,"MELAEG",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2143",32,"SPRING",2005,300,0,149,0,0,"SCOSCO",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2144",32,"SPRING",2005,300,0.28330671085319,149,0.0117682854728215,0.382912668832928,"OTHER",0.28330671085319,100,0.0177743389971935,6.27388562158142,5.246262242793,2.95604313465784,151
"2145",32,"SPRING",2005,300,0,149,0,0,"SQUACA",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2146",32,"SPRING",2005,300,0,149,0,0,"LOPAME",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2147",32,"SPRING",2005,300,0,149,0,0,"LIMFER",0.28330671085319,0,0,0,5.246262242793,2.95604313465784,151
"2148",32,"SPRING",2006,348,0,187,0,0,"PLEAME",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2149",32,"SPRING",2006,348,0,187,0,0,"LIMFER",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2150",32,"SPRING",2006,348,0,187,0,0,"SQUACA",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2151",32,"SPRING",2006,348,0,187,0,0,"LOPAME",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2152",32,"SPRING",2006,348,0,187,0,0,"SCOSCO",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2153",32,"SPRING",2006,348,0,187,0,0,"GADMOR",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2154",32,"SPRING",2006,348,0,187,0,0,"MELAEG",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2155",32,"SPRING",2006,348,0,187,0,0,"MERBIL",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2156",32,"SPRING",2006,348,0.347987064297316,187,0.00687294941387457,0.238236595100166,"OTHER",0.347987064297316,100,0.0121249726071686,3.48431704829384,6.76468340842018,2.2344725939599,198
"2157",32,"SPRING",2006,348,0,187,0,0,"CLUHAR",0.347987064297316,0,0,0,6.76468340842018,2.2344725939599,198
"2158",32,"SPRING",2007,364,0,201,0,0,"CLUHAR",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2159",32,"SPRING",2007,364,0,201,0,0,"GADMOR",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2160",32,"SPRING",2007,364,0,201,0,0,"SQUACA",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2161",32,"SPRING",2007,364,0,201,0,0,"SCOSCO",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2162",32,"SPRING",2007,364,0.53892431453542,201,0.0212705765336098,0.270621223219641,"OTHER",0.53892431453542,100,0.0205741355929045,3.8176298671253,6.05402079681652,2.77250965829146,200
"2163",32,"SPRING",2007,364,0,201,0,0,"PLEAME",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2164",32,"SPRING",2007,364,0,201,0,0,"MERBIL",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2165",32,"SPRING",2007,364,0,201,0,0,"LOPAME",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2166",32,"SPRING",2007,364,0,201,0,0,"LIMFER",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2167",32,"SPRING",2007,364,0,201,0,0,"MELAEG",0.53892431453542,0,0,0,6.05402079681652,2.77250965829146,200
"2168",32,"SPRING",2008,229,0,131,0,0,"MELAEG",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2169",32,"SPRING",2008,229,0,131,0,0,"PLEAME",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2170",32,"SPRING",2008,229,0,131,0,0,"LOPAME",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2171",32,"SPRING",2008,229,0,131,0,0,"CLUHAR",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2172",32,"SPRING",2008,229,1.56809018162029,131,0.930530797306858,0.615168855549377,"OTHER",1.56809018162029,100,0.168562018605141,10.7495104925004,6.25658536080982,1.1838483372457,72
"2173",32,"SPRING",2008,229,0,131,0,0,"MERBIL",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2174",32,"SPRING",2008,229,0,131,0,0,"SQUACA",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2175",32,"SPRING",2008,229,0,131,0,0,"SCOSCO",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2176",32,"SPRING",2008,229,0,131,0,0,"LIMFER",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2177",32,"SPRING",2008,229,0,131,0,0,"GADMOR",1.56809018162029,0,0,0,6.25658536080982,1.1838483372457,72
"2178",32,"SPRING",2009,419,0.448497971045147,192,0.0104912790142543,0.228377721593876,"OTHER",0.523706294410703,85.6392172161719,0.0147840560333409,2.82296703154515,5.96145805221916,3.0872529912932,194
"2179",32,"SPRING",2009,419,0,192,0,0,"MERBIL",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2180",32,"SPRING",2009,419,0,192,0,0,"SQUACA",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2181",32,"SPRING",2009,419,0,192,0,0,"GADMOR",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2182",32,"SPRING",2009,419,0.0752083233655565,192,0.00511169329610045,0.950640882023585,"CLUHAR",0.523706294410703,14.3607827838281,0.0103195741353714,1.97048884947686,5.96145805221916,3.0872529912932,194
"2183",32,"SPRING",2009,419,0,192,0,0,"SCOSCO",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2184",32,"SPRING",2009,419,0,192,0,0,"PLEAME",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2185",32,"SPRING",2009,419,0,192,0,0,"MELAEG",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2186",32,"SPRING",2009,419,0,192,0,0,"LOPAME",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2187",32,"SPRING",2009,419,0,192,0,0,"LIMFER",0.523706294410703,0,0,0,5.96145805221916,3.0872529912932,194
"2188",32,"SPRING",2010,603,0,227,0,0,"CLUHAR",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2189",32,"SPRING",2010,603,0,227,0,0,"SCOSCO",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2190",32,"SPRING",2010,603,0,227,0,0,"MELAEG",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2191",32,"SPRING",2010,603,0,227,0,0,"LIMFER",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2192",32,"SPRING",2010,603,0,227,0,0,"SQUACA",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2193",32,"SPRING",2010,603,0,227,0,0,"GADMOR",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2194",32,"SPRING",2010,603,0.180659191506321,227,0.00394325057868136,0.347589881567445,"OTHER",0.180659191506321,100,0.00833574182030763,4.61407014545173,6.37329404548858,3.94953687985655,239
"2195",32,"SPRING",2010,603,0,227,0,0,"PLEAME",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2196",32,"SPRING",2010,603,0,227,0,0,"LOPAME",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2197",32,"SPRING",2010,603,0,227,0,0,"MERBIL",0.180659191506321,0,0,0,6.37329404548858,3.94953687985655,239
"2198",32,"SPRING",2011,514,0.000252448199872211,216,6.79527481976066e-08,1.03259789295437,"CLUHAR",0.261334163808957,0.0965997695030636,3.54737117578863e-05,0.0135740812608866,6.48511834773559,2.982530283198,223
"2199",32,"SPRING",2011,514,0,216,0,0,"MELAEG",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2200",32,"SPRING",2011,514,0,216,0,0,"GADMOR",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2201",32,"SPRING",2011,514,0,216,0,0,"PLEAME",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2202",32,"SPRING",2011,514,0,216,0,0,"MERBIL",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2203",32,"SPRING",2011,514,0,216,0,0,"LIMFER",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2204",32,"SPRING",2011,514,0,216,0,0,"SCOSCO",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2205",32,"SPRING",2011,514,0,216,0,0,"LOPAME",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2206",32,"SPRING",2011,514,0,216,0,0,"SQUACA",0.261334163808957,0,0,0,6.48511834773559,2.982530283198,223
"2207",32,"SPRING",2011,514,0.261081715609085,216,0.00402865858997102,0.243110532398675,"OTHER",0.261334163808957,99.9034002304969,0.00863740636436466,3.30511948322182,6.48511834773559,2.982530283198,223
"2208",32,"SPRING",2012,400,0,204,0,0,"SCOSCO",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2209",32,"SPRING",2012,400,0,204,0,0,"GADMOR",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2210",32,"SPRING",2012,400,0,204,0,0,"MERBIL",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2211",32,"SPRING",2012,400,0,204,0,0,"PLEAME",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2212",32,"SPRING",2012,400,0.240570610402728,204,0.00281853763507774,0.220683238707815,"OTHER",0.240570610402728,100,0.00743407316516683,3.09018344041352,7.78884412701992,1.64925142104273,231
"2213",32,"SPRING",2012,400,0,204,0,0,"MELAEG",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2214",32,"SPRING",2012,400,0,204,0,0,"CLUHAR",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2215",32,"SPRING",2012,400,0,204,0,0,"SQUACA",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2216",32,"SPRING",2012,400,0,204,0,0,"LIMFER",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2217",32,"SPRING",2012,400,0,204,0,0,"LOPAME",0.240570610402728,0,0,0,7.78884412701992,1.64925142104273,231
"2218",32,"SPRING",2013,476,0,213,0,0,"LOPAME",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2219",32,"SPRING",2013,476,0,213,0,0,"SCOSCO",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2220",32,"SPRING",2013,476,0,213,0,0,"MELAEG",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2221",32,"SPRING",2013,476,0.00647721801819596,213,4.27272717074562e-05,1.00916938258076,"CLUHAR",0.584922991184277,1.10736252734428,0.000895762289345372,0.153141918311631,6.64928535940757,1.23338956893301,219
"2222",32,"SPRING",2013,476,0,213,0,0,"GADMOR",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2223",32,"SPRING",2013,476,0.578445773166081,213,0.0807711752067389,0.491321251010804,"OTHER",0.584922991184277,98.8926374726557,0.0389464963937349,6.65839725583039,6.64928535940757,1.23338956893301,219
"2224",32,"SPRING",2013,476,0,213,0,0,"LIMFER",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2225",32,"SPRING",2013,476,0,213,0,0,"MERBIL",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2226",32,"SPRING",2013,476,0,213,0,0,"PLEAME",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2227",32,"SPRING",2013,476,0,213,0,0,"SQUACA",0.584922991184277,0,0,0,6.64928535940757,1.23338956893301,219
"2228",32,"SPRING",2014,292,0,155,0,0,"PLEAME",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2229",32,"SPRING",2014,292,0.288390912633543,155,0.00566740446166062,0.261042086731029,"OTHER",0.288390912633543,100,0.0120936181108301,4.19348099438811,6.42193007616209,1.68265396902589,164
"2230",32,"SPRING",2014,292,0,155,0,0,"SQUACA",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2231",32,"SPRING",2014,292,0,155,0,0,"CLUHAR",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2232",32,"SPRING",2014,292,0,155,0,0,"MELAEG",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2233",32,"SPRING",2014,292,0,155,0,0,"SCOSCO",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2234",32,"SPRING",2014,292,0,155,0,0,"LIMFER",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2235",32,"SPRING",2014,292,0,155,0,0,"GADMOR",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2236",32,"SPRING",2014,292,0,155,0,0,"MERBIL",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2237",32,"SPRING",2014,292,0,155,0,0,"LOPAME",0.288390912633543,0,0,0,6.42193007616209,1.68265396902589,164
"2238",32,"SPRING",2015,274,0,146,0,0,"GADMOR",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2239",32,"SPRING",2015,274,0,146,0,0,"SQUACA",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2240",32,"SPRING",2015,274,0,146,0,0,"MELAEG",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2241",32,"SPRING",2015,274,0,146,0,0,"CLUHAR",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2242",32,"SPRING",2015,274,0,146,0,0,"SCOSCO",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2243",32,"SPRING",2015,274,0,146,0,0,"PLEAME",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2244",32,"SPRING",2015,274,0,146,0,0,"LIMFER",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2245",32,"SPRING",2015,274,0,146,0,0,"MERBIL",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2246",32,"SPRING",2015,274,0,146,0,0,"LOPAME",1.40428215738699,0,0,0,5.76757431616815,2.84998346717385,169
"2247",32,"SPRING",2015,274,1.40428215738699,146,0.304552235287133,0.392985492223535,"OTHER",1.40428215738699,100,0.0913449333963397,6.50474214998995,5.76757431616815,2.84998346717385,169
"2248",72,"FALL",1973,456,0,38,0,0,"MELAEG",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2249",72,"FALL",1973,456,0,38,0,0,"GADMOR",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2250",72,"FALL",1973,456,0,38,0,0,"CLUHAR",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2251",72,"FALL",1973,456,0,38,0,0,"LOPAME",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2252",72,"FALL",1973,456,3.03129992321861,38,5.87581213035698,0.799659391686371,"OTHER",3.03129992321861,100,0.78645186759113,25.9443765879848,11.2097265315337,6.21219660774009,92
"2253",72,"FALL",1973,456,0,38,0,0,"LIMFER",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2254",72,"FALL",1973,456,0,38,0,0,"PLEAME",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2255",72,"FALL",1973,456,0,38,0,0,"MERBIL",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2256",72,"FALL",1973,456,0,38,0,0,"SCOSCO",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2257",72,"FALL",1973,456,0,38,0,0,"SQUACA",3.03129992321861,0,0,0,11.2097265315337,6.21219660774009,92
"2258",72,"FALL",1974,331,0,42,0,0,"SQUACA",0.594028458219908,0,0,0,12.4868612217795,5.04081403508772,76
"2259",72,"FALL",1974,331,0,42,0,0,"PLEAME",0.594028458219908,0,0,0,12.4868612217795,5.04081403508772,76
"2260",72,"FALL",1974,331,0,42,0,0,"LIMFER",0.594028458219908,0,0,0,12.4868612217795,5.04081403508772,76
"2261",72,"FALL",1974,331,0.545718429793483,42,0.104130598569128,0.59131726779309,"OTHER",0.594028458219908,91.8673882104583,0.0995851387694292,16.7643717049938,12.4868612217795,5.04081403508772,76
"2262",72,"FALL",1974,331,0.00190137853180496,42,2.99417384485561e-06,0.910059777757226,"CLUHAR",0.594028458219908,0.320082060967704,0.000534003196428422,0.0898952211866482,12.4868612217795,5.04081403508772,76
"2263",72,"FALL",1974,331,0,42,0,0,"SCOSCO",0.594028458219908,0,0,0,12.4868612217795,5.04081403508772,76
"2264",72,"FALL",1974,331,0,42,0,0,"LOPAME",0.594028458219908,0,0,0,12.4868612217795,5.04081403508772,76
